Time,time,t_in_C,t_out_C,light_lux
5/10/16 4:45,73500,14.125,10.125,8
5/10/16 4:50,73800,14.062,10.125,7.9
5/10/16 4:55,74100,14,10.062,7.9
5/10/16 5:00,74400,14,10.062,7.9
5/10/16 5:05,74700,14,10.062,7.8
5/10/16 5:10,75000,13.937,10.062,8.3
5/10/16 5:15,75300,13.937,10,8.3
5/10/16 5:20,75600,13.875,9.937,8.3
5/10/16 5:25,75900,13.812,9.937,8.2
5/10/16 5:30,76200,13.812,9.937,8.2
5/10/16 5:35,76500,13.75,9.875,8.2
5/10/16 5:40,76800,13.75,9.875,8.3
5/10/16 5:45,77100,13.687,9.875,8.5
5/10/16 5:50,77400,13.687,9.875,9.2
5/10/16 5:55,77700,13.625,9.875,10.4
5/10/16 6:00,78000,13.625,9.875,12
5/10/16 6:05,78300,13.625,9.875,18
5/10/16 6:10,78600,13.562,9.875,22.5
5/10/16 6:15,78900,13.562,9.937,28.2
5/10/16 6:20,79200,13.562,10,40.7
5/10/16 6:25,79500,13.5,10,51.2
5/10/16 6:30,79800,13.5,10.062,62.6
5/10/16 6:35,80100,13.5,10.187,85.4
5/10/16 6:40,80400,13.5,10.187,104.3
5/10/16 6:45,80700,13.562,10.312,131.3
5/10/16 6:50,81000,13.562,10.375,161.5
5/10/16 6:55,81300,13.562,10.437,181.7
5/10/16 7:00,81600,13.562,10.375,202.1
5/10/16 7:05,81900,13.562,10.375,212.5
5/10/16 7:10,82200,13.625,10.5,251.2
5/10/16 7:15,82500,13.625,10.437,302.7
5/10/16 7:20,82800,13.625,10.5,337.6
5/10/16 7:25,83100,13.687,10.625,350.7
5/10/16 7:30,83400,13.687,10.625,362.5
5/10/16 7:35,83700,13.75,10.687,369.6
5/10/16 7:40,84000,13.75,10.812,377.6
5/10/16 7:45,84300,13.75,10.937,350.1
5/10/16 7:50,84600,13.812,10.937,255.9
5/10/16 7:55,84900,13.812,11.062,472.9
5/10/16 8:00,85200,13.875,11.25,508.4
5/10/16 8:05,85500,13.937,11.437,524.6
5/10/16 8:10,85800,14,11.562,502
5/10/16 8:15,86100,13.875,11.812,8.6
